T_PLU_Trans_No	T_PLU_Trans_Size	T_PLU_Trans_PLUNo	T_PLU_Trans_UP	T_PLU_Trans_WT	T_PLU_Trans_QTY	T_PLU_Trans_TP	T_PLU_Trans_Date	T_PLU_Trans_Time	Traceability_Code	T_PLU_Trans_Reserve	Scale_No	Before_Price	After_Price	Item_Code	Item_Name
9429	106	87	9900.	720.	1	7128.	141214	1714	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9430	106	87	9900.	1470.	1	14553.	141214	1719	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9431	106	87	9900.	760.	1	7524.	141214	1731	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9432	106	89	8900.	730.	1	6497.	141214	1810	0000000000	0000000000	51	8900.	8900.	28656830000001	0713454E5452454D55534C4F53205155414C4954590000000000000000000000000000000000000000000000000000000000
9433	106	87	9900.	750.	1	7425.	141214	1814	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9434	106	87	9900.	640.	1	6336.	141214	1816	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9435	106	88	3400.	770.	1	2618.	141214	1817	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9436	106	85	9400.	565.	1	5311.	141214	1818	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9437	106	18	10200.	1095.	1	11169.	141214	1823	0000000000	0000000000	51	10200.	10200.	28655830000001	0813534F42524542415252494741204752554553410000000000000000000000000000000000000000000000000000000000
9438	106	88	3400.	1780.	1	6052.	141214	1831	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9439	106	89	8900.	545.	1	4851.	141214	1856	0000000000	0000000000	51	8900.	8900.	28656830000001	0713454E5452454D55534C4F53205155414C4954590000000000000000000000000000000000000000000000000000000000
9440	106	88	3400.	455.	1	1547.	141214	1857	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9441	106	85	9400.	1145.	1	10763.	141214	1932	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9442	106	89	8900.	820.	1	7298.	141214	1933	0000000000	0000000000	51	8900.	8900.	28656830000001	0713454E5452454D55534C4F53205155414C4954590000000000000000000000000000000000000000000000000000000000
9443	106	88	3400.	490.	1	1666.	141214	1939	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9444	106	87	9900.	635.	1	6287.	141214	2037	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9445	106	87	9900.	685.	1	6782.	151214	1144	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9446	106	85	9400.	335.	1	3149.	151214	1144	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9447	106	85	9400.	1260.	1	11844.	151214	1228	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9448	106	89	8900.	1145.	1	10191.	151214	1230	0000000000	0000000000	51	8900.	8900.	28656830000001	0713454E5452454D55534C4F53205155414C4954590000000000000000000000000000000000000000000000000000000000
9449	106	88	3400.	1550.	1	5270.	151214	1321	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9450	106	87	9900.	1445.	1	14306.	151214	1330	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9451	106	71	12200.	740.	1	9028.	151214	1454	0000000000	0000000000	51	12200.	12200.	28656170000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
9452	106	89	8900.	510.	1	4539.	151214	1705	0000000000	0000000000	51	8900.	8900.	28656830000001	0713454E5452454D55534C4F53205155414C4954590000000000000000000000000000000000000000000000000000000000
9453	106	89	8900.	990.	1	8811.	151214	1706	0000000000	0000000000	51	8900.	8900.	28656830000001	0713454E5452454D55534C4F53205155414C4954590000000000000000000000000000000000000000000000000000000000
9454	106	89	8900.	635.	1	5652.	151214	1707	0000000000	0000000000	51	8900.	8900.	28656830000001	0713454E5452454D55534C4F53205155414C4954590000000000000000000000000000000000000000000000000000000000
9455	106	88	3400.	1955.	1	6647.	151214	1708	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9456	106	74	12300.	490.	1	6027.	151214	1709	0000000000	0000000000	51	12300.	12300.	28656200000001	080C544F43494E4F204341524E45000000000000000000000000000000000000000000000000000000000000000000000000
9457	106	89	8900.	735.	1	6542.	151214	1715	0000000000	0000000000	51	8900.	8900.	28656830000001	0713454E5452454D55534C4F53205155414C4954590000000000000000000000000000000000000000000000000000000000
9458	106	88	3400.	505.	1	1717.	151214	1715	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9459	106	87	9900.	720.	1	7128.	151214	1729	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9460	106	85	9400.	750.	1	7050.	151214	1730	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9461	106	74	12300.	530.	1	6519.	151214	1917	0000000000	0000000000	51	12300.	12300.	28656200000001	080C544F43494E4F204341524E45000000000000000000000000000000000000000000000000000000000000000000000000
9462	106	87	9900.	745.	1	7376.	151214	1919	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9463	106	87	9900.	785.	1	7772.	151214	1937	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9464	106	88	3400.	1145.	1	3893.	151214	1942	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9465	106	85	9400.	550.	1	5170.	151214	1943	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9466	106	89	8900.	650.	1	5785.	151214	1944	0000000000	0000000000	51	8900.	8900.	28656830000001	0713454E5452454D55534C4F53205155414C4954590000000000000000000000000000000000000000000000000000000000
9467	106	85	9400.	1615.	1	15181.	151214	1952	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9468	106	87	9900.	1375.	1	13613.	151214	2001	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9469	106	85	9400.	2425.	1	22795.	151214	2001	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9470	106	88	3400.	1450.	1	4930.	151214	2008	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9471	106	88	3400.	415.	1	1411.	151214	2010	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9472	106	87	9900.	1270.	1	12573.	151214	2011	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9473	106	88	3400.	1210.	1	4114.	151214	2011	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9474	106	71	12200.	1085.	1	13237.	161214	0912	0000000000	0000000000	51	12200.	12200.	28656170000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
9475	106	87	9900.	1355.	1	13415.	161214	0938	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9476	106	87	9900.	705.	1	6980.	161214	1029	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9477	106	89	8900.	620.	1	5518.	161214	1029	0000000000	0000000000	51	8900.	8900.	28656830000001	0713454E5452454D55534C4F53205155414C4954590000000000000000000000000000000000000000000000000000000000
9478	106	88	3400.	920.	1	3128.	161214	1030	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9479	106	74	12300.	665.	1	8180.	161214	1047	0000000000	0000000000	51	12300.	12300.	28656200000001	080C544F43494E4F204341524E45000000000000000000000000000000000000000000000000000000000000000000000000
9480	106	8	13900.	515.	1	7159.	161214	1102	0000000000	0000000000	51	13900.	13900.	28655730000001	0811534F4C4F4D4F2045585452414E4A45524F00000000000000000000000000000000000000000000000000000000000000
9481	106	87	9900.	670.	1	6633.	161214	1103	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9482	106	8	13900.	1010.	1	14039.	161214	1130	0000000000	0000000000	51	13900.	13900.	28655730000001	0811534F4C4F4D4F2045585452414E4A45524F00000000000000000000000000000000000000000000000000000000000000
9483	106	5	13900.	520.	1	7228.	161214	1131	0000000000	0000000000	51	13900.	13900.	28655700000001	0805504F53544100000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9484	106	70	14700.	1025.	1	15068.	161214	1139	0000000000	0000000000	51	14700.	14700.	28656160000001	08054341D14F4E00000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9485	106	12	9400.	510.	1	4794.	161214	1140	0000000000	0000000000	51	9400.	9400.	28655770000001	080D43415343415241204D4F4C45520000000000000000000000000000000000000000000000000000000000000000000000
9486	106	87	9900.	670.	1	6633.	161214	1144	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9487	106	87	9900.	1580.	1	15642.	161214	1144	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9488	106	8	13900.	485.	1	6742.	161214	1147	0000000000	0000000000	51	13900.	13900.	28655730000001	0811534F4C4F4D4F2045585452414E4A45524F00000000000000000000000000000000000000000000000000000000000000
9489	106	88	3400.	815.	1	2771.	161214	1149	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9490	106	85	9400.	835.	1	7849.	161214	1235	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9491	106	89	8900.	975.	1	8678.	161214	1236	0000000000	0000000000	51	8900.	8900.	28656830000001	0713454E5452454D55534C4F53205155414C4954590000000000000000000000000000000000000000000000000000000000
9492	106	89	8900.	670.	1	5963.	161214	1244	0000000000	0000000000	51	8900.	8900.	28656830000001	0713454E5452454D55534C4F53205155414C4954590000000000000000000000000000000000000000000000000000000000
9493	106	85	9400.	860.	1	8084.	161214	1252	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9494	106	85	9400.	820.	1	7708.	161214	1258	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9495	106	85	9400.	1480.	1	13912.	161214	1306	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9496	106	89	8900.	670.	1	5963.	161214	1354	0000000000	0000000000	51	8900.	8900.	28656830000001	0713454E5452454D55534C4F53205155414C4954590000000000000000000000000000000000000000000000000000000000
9497	106	85	9400.	615.	1	5781.	161214	1354	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9498	106	86	7600.	1450.	1	11020.	161214	1455	0000000000	0000000000	51	7600.	7600.	28656300000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9499	106	88	3400.	1335.	1	4539.	161214	1611	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9500	106	87	9900.	630.	1	6237.	161214	1704	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9501	106	89	8900.	605.	1	5385.	161214	1737	0000000000	0000000000	51	8900.	8900.	28656830000001	0713454E5452454D55534C4F53205155414C4954590000000000000000000000000000000000000000000000000000000000
9502	106	88	3400.	1050.	1	3570.	161214	1738	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9503	106	87	9900.	700.	1	6930.	161214	1829	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9504	106	85	9400.	755.	1	7097.	161214	1829	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9505	106	89	8900.	890.	1	7921.	161214	1829	0000000000	0000000000	51	8900.	8900.	28656830000001	0713454E5452454D55534C4F53205155414C4954590000000000000000000000000000000000000000000000000000000000
9506	106	85	9400.	1200.	1	11280.	161214	1838	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9507	106	85	9400.	1005.	1	9447.	161214	1844	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9508	106	87	9900.	645.	1	6386.	161214	1845	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9509	106	85	9400.	1515.	1	14241.	161214	1846	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9510	106	86	7600.	1520.	1	11552.	161214	1847	0000000000	0000000000	51	7600.	7600.	28656300000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9511	106	88	3400.	1375.	1	4675.	161214	1934	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9512	106	87	9900.	835.	1	8267.	161214	1953	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9513	106	73	12700.	800.	1	10160.	161214	1956	0000000000	0000000000	51	12700.	12700.	28656190000001	0811434F5354494C4C4120444520434552444F00000000000000000000000000000000000000000000000000000000000000
9514	106	87	9900.	660.	1	6534.	161214	1958	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9515	106	89	8900.	890.	1	7921.	161214	2002	0000000000	0000000000	51	8900.	8900.	28656830000001	0713454E5452454D55534C4F53205155414C4954590000000000000000000000000000000000000000000000000000000000
9516	106	86	7600.	2655.	1	20178.	161214	2006	0000000000	0000000000	51	7600.	7600.	28656300000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9517	106	88	3400.	970.	1	3298.	161214	2010	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9518	106	88	3400.	1730.	1	5882.	161214	2015	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9519	106	87	9900.	1440.	1	14256.	161214	2023	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9520	106	85	9400.	190.	1	1786.	161214	2044	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9521	106	89	8900.	805.	1	7165.	171214	0914	0000000000	0000000000	51	8900.	8900.	28656830000001	0713454E5452454D55534C4F53205155414C4954590000000000000000000000000000000000000000000000000000000000
9522	106	87	9900.	740.	1	7326.	171214	0948	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9523	106	87	9900.	1335.	1	13217.	171214	1021	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9524	106	89	8900.	855.	1	7610.	171214	1025	0000000000	0000000000	51	8900.	8900.	28656830000001	0713454E5452454D55534C4F53205155414C4954590000000000000000000000000000000000000000000000000000000000
9525	106	87	9900.	715.	1	7079.	171214	1043	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9526	106	77	6100.	1770.	1	10797.	171214	1049	0000000000	0000000000	51	6100.	6100.	28656230000001	0808455350494E415A4F00000000000000000000000000000000000000000000000000000000000000000000000000000000
9527	106	70	14700.	970.	1	14259.	171214	1054	0000000000	0000000000	51	14700.	14700.	28656160000001	08054341D14F4E00000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9528	106	73	12700.	470.	1	5969.	171214	1056	0000000000	0000000000	51	12700.	12700.	28656190000001	0811434F5354494C4C4120444520434552444F00000000000000000000000000000000000000000000000000000000000000
9529	106	74	12300.	505.	1	6212.	171214	1056	0000000000	0000000000	51	12300.	12300.	28656200000001	080C544F43494E4F204341524E45000000000000000000000000000000000000000000000000000000000000000000000000
9530	106	87	9900.	1210.	1	11979.	171214	1058	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9531	106	85	9400.	975.	1	9165.	171214	1103	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9532	106	7	13900.	460.	1	6394.	171214	1113	0000000000	0000000000	51	13900.	13900.	28655720000001	080F485545564F20444520414C44414E41000000000000000000000000000000000000000000000000000000000000000000
9533	106	89	8900.	1205.	1	10725.	171214	1125	0000000000	0000000000	51	8900.	8900.	28656830000001	0713454E5452454D55534C4F53205155414C4954590000000000000000000000000000000000000000000000000000000000
9534	106	86	7600.	1050.	1	7980.	171214	1131	0000000000	0000000000	51	7600.	7600.	28656300000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9535	106	74	12300.	1060.	1	13038.	171214	1136	0000000000	0000000000	51	12300.	12300.	28656200000001	080C544F43494E4F204341524E45000000000000000000000000000000000000000000000000000000000000000000000000
9536	106	71	12200.	1640.	1	20008.	171214	1142	0000000000	0000000000	51	12200.	12200.	28656170000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
9537	106	4	13900.	2165.	1	30094.	171214	1150	0000000000	0000000000	51	13900.	13900.	28655690000001	08055441424C4100000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9538	106	4	13900.	935.	1	12997.	171214	1203	0000000000	0000000000	51	13900.	13900.	28655690000001	08055441424C4100000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9539	106	70	14700.	1640.	1	24108.	171214	1209	0000000000	0000000000	51	14700.	14700.	28656160000001	08054341D14F4E00000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9540	106	71	12200.	510.	1	6222.	171214	1225	0000000000	0000000000	51	12200.	12200.	28656170000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
9541	106	72	11200.	2070.	1	23184.	171214	1227	0000000000	0000000000	51	11200.	11200.	28656180000001	0810504945524E412045434F4E4F4D4943410000000000000000000000000000000000000000000000000000000000000000
9542	106	71	12200.	510.	1	6222.	171214	1236	0000000000	0000000000	51	12200.	12200.	28656170000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
9543	106	85	9400.	710.	1	6674.	171214	1236	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9544	106	87	9900.	825.	1	8168.	171214	1247	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9545	106	73	12700.	480.	1	6096.	171214	1250	0000000000	0000000000	51	12700.	12700.	28656190000001	0811434F5354494C4C4120444520434552444F00000000000000000000000000000000000000000000000000000000000000
9546	106	73	12700.	1135.	1	14415.	171214	1251	0000000000	0000000000	51	12700.	12700.	28656190000001	0811434F5354494C4C4120444520434552444F00000000000000000000000000000000000000000000000000000000000000
9547	106	85	9400.	720.	1	6768.	171214	1255	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9548	106	85	9400.	710.	1	6674.	171214	1312	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9549	106	89	8900.	790.	1	7031.	171214	1314	0000000000	0000000000	51	8900.	8900.	28656830000001	0713454E5452454D55534C4F53205155414C4954590000000000000000000000000000000000000000000000000000000000
9550	106	26	12500.	510.	1	6375.	171214	1319	0000000000	0000000000	51	12500.	12500.	28655910000001	081050554E544120455350414C44494C4C410000000000000000000000000000000000000000000000000000000000000000
9551	106	87	9900.	630.	1	6237.	171214	1320	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9552	106	88	3400.	535.	1	1819.	171214	1320	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9553	106	85	9400.	730.	1	6862.	171214	1330	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9554	106	89	8900.	1170.	1	10413.	171214	1352	0000000000	0000000000	51	8900.	8900.	28656830000001	0713454E5452454D55534C4F53205155414C4954590000000000000000000000000000000000000000000000000000000000
9555	106	71	12200.	1750.	1	21350.	171214	1420	0000000000	0000000000	51	12200.	12200.	28656170000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
9556	106	86	7600.	1630.	1	12388.	171214	1434	0000000000	0000000000	51	7600.	7600.	28656300000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9557	106	87	9900.	1625.	1	16088.	171214	1435	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9558	106	8	13900.	500.	1	6950.	171214	1457	0000000000	0000000000	51	13900.	13900.	28655730000001	0811534F4C4F4D4F2045585452414E4A45524F00000000000000000000000000000000000000000000000000000000000000
9559	106	88	3400.	3230.	1	10982.	171214	1459	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9560	106	88	3400.	4690.	1	15946.	171214	1500	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9561	106	88	3400.	895.	1	3043.	171214	1525	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9562	106	88	3400.	1505.	1	5117.	171214	1526	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9563	106	87	9900.	855.	1	8465.	171214	1536	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9564	106	88	3400.	405.	1	1377.	171214	1606	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9565	106	89	8900.	1200.	1	10680.	171214	1641	0000000000	0000000000	51	8900.	8900.	28656830000001	0713454E5452454D55534C4F53205155414C4954590000000000000000000000000000000000000000000000000000000000
9566	106	8	13900.	250.	1	3475.	171214	1723	0000000000	0000000000	51	13900.	13900.	28655730000001	0811534F4C4F4D4F2045585452414E4A45524F00000000000000000000000000000000000000000000000000000000000000
9567	106	87	9900.	1320.	1	13068.	171214	1750	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9568	106	86	7600.	1100.	1	8360.	171214	1751	0000000000	0000000000	51	7600.	7600.	28656300000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9569	106	88	3400.	475.	1	1615.	171214	1811	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9570	106	85	9400.	365.	1	3431.	171214	1812	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9571	106	89	8900.	1130.	1	10057.	171214	1818	0000000000	0000000000	51	8900.	8900.	28656830000001	0713454E5452454D55534C4F53205155414C4954590000000000000000000000000000000000000000000000000000000000
9572	106	85	9400.	660.	1	6204.	171214	1825	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9573	106	89	8900.	225.	1	2003.	171214	1829	0000000000	0000000000	51	8900.	8900.	28656830000001	0713454E5452454D55534C4F53205155414C4954590000000000000000000000000000000000000000000000000000000000
9574	106	87	9900.	620.	1	6138.	171214	1850	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9575	106	89	8900.	620.	1	5518.	171214	1850	0000000000	0000000000	51	8900.	8900.	28656830000001	0713454E5452454D55534C4F53205155414C4954590000000000000000000000000000000000000000000000000000000000
9576	106	85	9400.	560.	1	5264.	171214	1850	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9577	106	88	3400.	1040.	1	3536.	171214	1917	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9578	106	87	9900.	3145.	1	31136.	171214	2014	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9579	106	86	7600.	535.	1	4066.	171214	2019	0000000000	0000000000	51	7600.	7600.	28656300000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9580	106	88	3400.	445.	1	1513.	171214	2036	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
