idMovimiento;cantidad;codigoBarra;escala;fecha;hora;nombre;pesoVenta;plu;precioKilo;precioVenta
8382;1;28000790000001;51;2014-11-14 00:00:00;1900;PEZUNA CARNUDA;1220;79;5100;6222
8383;1;28000480000001;51;2014-11-14 00:00:00;2004;CHORIZOS DE RES;405;48;10000;4050
8384;1;28000860000001;51;2014-11-15 00:00:00;1107;PERNIL QUALITY;3625;86;5400;19575
8385;1;28000860000001;51;2014-11-15 00:00:00;1108;PERNIL QUALITY;4590;86;5400;24786
8386;1;28000860000001;51;2014-11-15 00:00:00;1116;PERNIL QUALITY;2055;86;5400;11097
8387;1;28000890000001;51;2014-11-15 00:00:00;1116;ALAS QUALITY;515;89;6500;3348
8388;1;28000440000001;51;2014-11-15 00:00:00;1142;MOLIDA;425;44;6600;2805
8389;1;28000860000001;51;2014-11-15 00:00:00;1143;PERNIL QUALITY;1080;86;5400;5832
8390;1;28000260000001;51;2014-11-15 00:00:00;1145;PUNTA ESPALDILLA;490;26;12500;6125
8391;1;28000870000001;51;2014-11-15 00:00:00;1206;PECHUGA QUALITY;1010;87;8800;8888
8392;1;28000860000001;51;2014-11-15 00:00:00;1212;PERNIL QUALITY;1090;86;5400;5886
8393;1;28000020000001;51;2014-11-15 00:00:00;1214;SOLOMO REDONDO;465;2;21200;9858
8394;1;28000880000001;51;2014-11-15 00:00:00;1215;ALAS;735;88;6500;4778
8395;1;28000160000001;51;2014-11-15 00:00:00;1219;HUEVO DE SOLOMO;2190;16;12500;27375
8396;1;28000870000001;51;2014-11-15 00:00:00;1225;PECHUGA QUALITY;1600;87;8800;14080
8397;1;28000890000001;51;2014-11-15 00:00:00;1228;ALAS QUALITY;490;89;6500;3185
8398;1;28000860000001;51;2014-11-15 00:00:00;1229;PERNIL QUALITY;1075;86;5400;5805
8399;1;28000740000001;51;2014-11-15 00:00:00;1231;TOCINO CARNE;2030;74;12300;24969
8400;1;28000040000001;51;2014-11-15 00:00:00;1246;TABLA;1105;4;13900;15360
8401;1;28000870000001;51;2014-11-15 00:00:00;1250;PECHUGA QUALITY;590;87;8800;5192
8402;1;28000870000001;51;2014-11-15 00:00:00;1251;PECHUGA QUALITY;715;87;8800;6292
8403;1;28000870000001;51;2014-11-15 00:00:00;1255;PECHUGA QUALITY;1620;87;8800;14256
8404;1;28000790000001;51;2014-11-15 00:00:00;1302;PEZUNA CARNUDA;520;79;6200;3224
8405;1;28000860000001;51;2014-11-15 00:00:00;1303;PERNIL QUALITY;515;86;5400;2781
8406;1;28000710000001;51;2014-11-15 00:00:00;1308;PIERNA DE CERDO;1020;71;12200;12444
8407;1;28000860000001;51;2014-11-15 00:00:00;1333;PERNIL QUALITY;1015;86;5400;5481
8408;1;28000710000001;51;2014-11-15 00:00:00;1336;PIERNA DE CERDO;535;71;12200;6527
8409;1;28000870000001;51;2014-11-15 00:00:00;1336;PECHUGA QUALITY;1020;87;8800;8976
8410;1;28000860000001;51;2014-11-15 00:00:00;1337;PERNIL QUALITY;1015;86;5400;5481
8411;1;28000870000001;51;2014-11-15 00:00:00;1349;PECHUGA QUALITY;1760;87;8800;15488
8412;1;28000890000001;51;2014-11-15 00:00:00;1350;ALAS QUALITY;515;89;6500;3348
8413;1;28000870000001;51;2014-11-15 00:00:00;1355;PECHUGA QUALITY;3425;87;8800;30140
8414;1;28000020000001;51;2014-11-15 00:00:00;1421;SOLOMO REDONDO;475;2;21200;10070
8415;1;28000200000001;51;2014-11-15 00:00:00;1425;SABALETA;1570;20;12500;19625
8416;1;28000710000001;51;2014-11-15 00:00:00;1429;PIERNA DE CERDO;540;71;12200;6588
8417;1;28000030000001;51;2014-11-15 00:00:00;1432;PUNTA DE ANCA;435;3;20100;8744
8418;1;28000710000001;51;2014-11-15 00:00:00;1436;PIERNA DE CERDO;970;71;12200;11834
8419;1;28000030000001;51;2014-11-15 00:00:00;1437;PUNTA DE ANCA;490;3;20100;9849
8420;1;28000710000001;51;2014-11-15 00:00:00;1442;PIERNA DE CERDO;1005;71;12200;12261
8421;1;28000870000001;51;2014-11-15 00:00:00;1442;PECHUGA QUALITY;820;87;8800;7216
8422;1;28000860000001;51;2014-11-15 00:00:00;1444;PERNIL QUALITY;1070;86;5400;5778
8423;1;28000780000001;51;2014-11-15 00:00:00;1445;PEZUNA FRIJOL;1115;78;4700;5241
8424;1;28000700000001;51;2014-11-15 00:00:00;1509;CAÑON;965;70;14700;14186
8425;1;28000710000001;51;2014-11-15 00:00:00;1510;PIERNA DE CERDO;470;71;12200;5734
8426;1;28000870000001;51;2014-11-15 00:00:00;1518;PECHUGA QUALITY;1910;87;8800;16808
8427;0;28000870000001;51;2014-11-15 00:00:00;1519;PECHUGA QUALITY;0;87;0;0
8428;1;28000880000001;51;2014-11-15 00:00:00;1540;ALAS;775;88;6500;5038
8429;1;28000860000001;51;2014-11-15 00:00:00;1541;PERNIL QUALITY;1745;86;5400;9423
8430;1;28000880000001;51;2014-11-15 00:00:00;1542;ALAS;525;88;6500;3413
8431;1;28000860000001;51;2014-11-15 00:00:00;1543;PERNIL QUALITY;520;86;5400;2808
8432;1;28000880000001;51;2014-11-15 00:00:00;1544;ALAS;510;88;6500;3315
8433;1;28000880000001;51;2014-11-15 00:00:00;1545;ALAS;670;88;6500;4355
8434;1;28000040000001;51;2014-11-15 00:00:00;1547;TABLA;495;4;13900;6881
8435;1;28000700000001;51;2014-11-15 00:00:00;1613;CAÑON;545;70;14700;8012
8436;1;28000860000001;51;2014-11-15 00:00:00;1613;PERNIL QUALITY;1140;86;5400;6156
8437;1;28000070000001;51;2014-11-15 00:00:00;1616;HUEVO DE ALDANA;955;7;13900;13275
8438;1;28000280000001;51;2014-11-15 00:00:00;1618;COPETE;515;28;10100;5202
8439;1;28000860000001;51;2014-11-15 00:00:00;1635;PERNIL QUALITY;525;86;5400;2835
8440;1;28000730000001;51;2014-11-15 00:00:00;1642;COSTILLA DE CERDO;520;73;12700;6604
8441;1;28000700000001;51;2014-11-15 00:00:00;1657;CAÑON;2805;70;14700;41234
8442;1;28000870000001;51;2014-11-15 00:00:00;1705;PECHUGA QUALITY;980;87;8800;8624
8443;1;28000710000001;51;2014-11-15 00:00:00;1720;PIERNA DE CERDO;1050;71;12200;12810
8444;1;28000040000001;51;2014-11-15 00:00:00;1734;TABLA;505;4;13900;7020
8445;1;28000020000001;51;2014-11-15 00:00:00;1736;SOLOMO REDONDO;1070;2;21200;22684
8446;1;28000740000001;51;2014-11-15 00:00:00;1740;TOCINO CARNE;390;74;12300;4797
8447;1;28000860000001;51;2014-11-15 00:00:00;1741;PERNIL QUALITY;1535;86;5400;8289
8448;1;28000090000001;51;2014-11-15 00:00:00;1751;PALETERO;450;9;12500;5625
8449;1;28000700000001;51;2014-11-15 00:00:00;1753;CAÑON;515;70;14700;7571
8450;1;28000670000001;51;2014-11-15 00:00:00;1800;MILANESA DE CERDO;660;67;13100;8646
8451;1;28000020000001;51;2014-11-15 00:00:00;1805;SOLOMO REDONDO;500;2;21200;10600
8452;1;28000740000001;51;2014-11-15 00:00:00;1805;TOCINO CARNE;730;74;12300;8979
8453;1;28000880000001;51;2014-11-15 00:00:00;1807;ALAS;530;88;6500;3445
8454;1;28000870000001;51;2014-11-15 00:00:00;1825;PECHUGA QUALITY;2395;87;8800;21076
8455;1;28000860000001;51;2014-11-15 00:00:00;1826;PERNIL QUALITY;445;86;5400;2403
8456;1;28000870000001;51;2014-11-15 00:00:00;1826;PECHUGA QUALITY;855;87;8800;7524
8457;1;28000700000001;51;2014-11-15 00:00:00;1828;CAÑON;475;70;14700;6983
8458;1;28000860000001;51;2014-11-15 00:00:00;1831;PERNIL QUALITY;2095;86;5400;11313
8459;1;28000700000001;51;2014-11-15 00:00:00;1833;CAÑON;495;70;14700;7277
8460;1;28000110000001;51;2014-11-15 00:00:00;1836;CASCARA DE FREIR;440;11;11200;4928
8461;1;28000860000001;51;2014-11-15 00:00:00;1840;PERNIL QUALITY;2170;86;5400;11718
8462;1;28000870000001;51;2014-11-15 00:00:00;1841;PECHUGA QUALITY;2135;87;8800;18788
8463;1;28000790000001;51;2014-11-15 00:00:00;1844;PEZUNA CARNUDA;2045;79;6200;12679
8464;1;28000880000001;51;2014-11-15 00:00:00;1845;ALAS;1060;88;6500;6890
8465;1;28000700000001;51;2014-11-15 00:00:00;1847;CAÑON;1040;70;14700;15288
8466;1;28000080000001;51;2014-11-15 00:00:00;1850;SOLOMO EXTRANJERO;230;8;13900;3197
8467;1;28000470000001;51;2014-11-15 00:00:00;1853;CHORIZO MIXTO CASERO;805;47;8900;7165
8468;1;28000710000001;51;2014-11-15 00:00:00;1906;PIERNA DE CERDO;465;71;12200;5673
8469;1;28000770000001;51;2014-11-15 00:00:00;1907;ESPINAZO;510;77;6100;3111
8470;1;28000710000001;51;2014-11-15 00:00:00;1919;PIERNA DE CERDO;995;71;12200;12139
8471;1;28000740000001;51;2014-11-15 00:00:00;1923;TOCINO CARNE;450;74;12300;5535
8472;1;28000700000001;51;2014-11-15 00:00:00;1926;CAÑON;770;70;14700;11319
8473;1;28000040000001;51;2014-11-15 00:00:00;1931;TABLA;905;4;13900;12580
8474;1;28000080000001;51;2014-11-15 00:00:00;1943;SOLOMO EXTRANJERO;1230;8;13900;17097
8475;1;28000700000001;51;2014-11-15 00:00:00;1945;CAÑON;440;70;14700;6468
8476;1;28000080000001;51;2014-11-15 00:00:00;1949;SOLOMO EXTRANJERO;1635;8;13900;22727
8477;1;28000730000001;51;2014-11-15 00:00:00;1954;COSTILLA DE CERDO;720;73;12700;9144
8478;1;28000780000001;51;2014-11-15 00:00:00;1954;PEZUNA FRIJOL;530;78;4700;2491
8479;1;28000050000001;51;2014-11-15 00:00:00;1957;POSTA;465;5;13900;6464
8480;1;28000280000001;51;2014-11-15 00:00:00;1958;COPETE;485;28;10100;4899
8481;1;28000710000001;51;2014-11-15 00:00:00;2001;PIERNA DE CERDO;755;71;12200;9211
8482;1;28000740000001;51;2014-11-15 00:00:00;2002;TOCINO CARNE;455;74;12300;5597
8483;1;28000480000001;51;2014-11-15 00:00:00;2005;CHORIZOS DE RES;805;48;10000;8050
8484;1;28000700000001;51;2014-11-15 00:00:00;2013;CAÑON;465;70;14700;6836
8485;1;28000040000001;51;2014-11-15 00:00:00;2018;TABLA;990;4;13900;13761
8486;1;28000710000001;51;2014-11-15 00:00:00;2021;PIERNA DE CERDO;495;71;12200;6039
8487;1;28000740000001;51;2014-11-15 00:00:00;2030;TOCINO CARNE;1010;74;12300;12423
8488;1;28000890000001;51;2014-11-16 00:00:00;857;ALAS QUALITY;515;89;6500;3348
8489;1;28000870000001;51;2014-11-16 00:00:00;906;PECHUGA QUALITY;780;87;8800;6864
8490;1;28000740000001;51;2014-11-16 00:00:00;940;TOCINO CARNE;585;74;12300;7196
8491;1;28000040000001;51;2014-11-16 00:00:00;944;TABLA;970;4;13900;13483
8492;1;28000860000001;51;2014-11-16 00:00:00;959;PERNIL QUALITY;530;86;5400;2862
8493;1;28000860000001;51;2014-11-16 00:00:00;1001;PERNIL QUALITY;505;86;5400;2727
8494;1;28000710000001;51;2014-11-16 00:00:00;1011;PIERNA DE CERDO;530;71;12200;6466
8495;1;28000740000001;51;2014-11-16 00:00:00;1014;TOCINO CARNE;245;74;12300;3014
8496;1;28000740000001;51;2014-11-16 00:00:00;1015;TOCINO CARNE;250;74;12300;3075
8497;1;28000710000001;51;2014-11-16 00:00:00;1017;PIERNA DE CERDO;515;71;12200;6283
8498;1;28000040000001;51;2014-11-16 00:00:00;1018;TABLA;495;4;13900;6881
8499;1;28000110000001;51;2014-11-16 00:00:00;1020;CASCARA DE FREIR;495;11;11200;5544
8500;1;28000860000001;51;2014-11-16 00:00:00;1053;PERNIL QUALITY;575;86;5400;3105
8501;1;28000860000001;51;2014-11-16 00:00:00;1056;PERNIL QUALITY;3320;86;5400;17928
8502;1;28000480000001;51;2014-11-16 00:00:00;1057;CHORIZOS DE RES;825;48;10000;8250
8503;1;28000150000001;51;2014-11-16 00:00:00;1058;MORRILLO;630;15;11600;7308
8504;1;28000710000001;51;2014-11-16 00:00:00;1100;PIERNA DE CERDO;540;71;12200;6588
8505;1;28000870000001;51;2014-11-16 00:00:00;1124;PECHUGA QUALITY;2570;87;8800;22616
8506;1;28000860000001;51;2014-11-16 00:00:00;1126;PERNIL QUALITY;1670;86;5400;9018
8507;1;28000870000001;51;2014-11-16 00:00:00;1128;PECHUGA QUALITY;750;87;8800;6600
8508;1;28000870000001;51;2014-11-16 00:00:00;1133;PECHUGA QUALITY;1725;87;8800;15180
8509;1;28000040000001;51;2014-11-16 00:00:00;1137;TABLA;485;4;13900;6742
8510;1;28000720000001;51;2014-11-16 00:00:00;1138;PIERNA ECONOMICA;785;72;11200;8792
8511;1;28000120000001;51;2014-11-16 00:00:00;1138;CASCARA MOLER;1965;12;9400;18471
8512;1;28000860000001;51;2014-11-16 00:00:00;1142;PERNIL QUALITY;5345;86;5400;28863
8513;1;28000880000001;51;2014-11-16 00:00:00;1142;ALAS;535;88;6500;3478
8514;1;28000870000001;51;2014-11-16 00:00:00;1143;PECHUGA QUALITY;760;87;8800;6688
8515;1;28000870000001;51;2014-11-16 00:00:00;1157;PECHUGA QUALITY;800;87;8800;7040
8516;1;28000890000001;51;2014-11-16 00:00:00;1158;ALAS QUALITY;510;89;6500;3315
8517;1;28000050000001;51;2014-11-16 00:00:00;1214;POSTA;1065;5;13900;14804
8518;1;28000860000001;51;2014-11-16 00:00:00;1228;PERNIL QUALITY;1445;86;5400;7803
8519;1;28000700000001;51;2014-11-16 00:00:00;1231;CAÑON;560;70;14700;8232
8520;1;28000860000001;51;2014-11-16 00:00:00;1235;PERNIL QUALITY;1320;86;5400;7128
8521;1;28000860000001;51;2014-11-16 00:00:00;1236;PERNIL QUALITY;2585;86;5400;13959
8522;1;28000870000001;51;2014-11-16 00:00:00;1236;PECHUGA QUALITY;720;87;8800;6336
8523;1;28000890000001;51;2014-11-16 00:00:00;1237;ALAS QUALITY;670;89;6500;4355
8524;1;28000890000001;51;2014-11-16 00:00:00;1239;ALAS QUALITY;505;89;6500;3283
8525;1;28000040000001;51;2014-11-16 00:00:00;1307;TABLA;2035;4;13900;28287
8526;1;28000700000001;51;2014-11-16 00:00:00;1310;CAÑON;1470;70;14700;21609
8527;1;28000860000001;51;2014-11-16 00:00:00;1313;PERNIL QUALITY;980;86;5400;5292
8528;1;28000880000001;51;2014-11-16 00:00:00;1314;ALAS;360;88;6500;2340
8529;1;28000880000001;51;2014-11-16 00:00:00;1315;ALAS;380;88;6500;2470
8530;1;28000050000001;51;2014-11-16 00:00:00;1316;POSTA;1545;5;13900;21476
8531;1;28000260000001;51;2014-11-16 00:00:00;1319;PUNTA ESPALDILLA;4350;26;12500;54375
8532;1;28000740000001;51;2014-11-16 00:00:00;1320;TOCINO CARNE;1110;74;12300;13653
8533;1;28000860000001;51;2014-11-16 00:00:00;1325;PERNIL QUALITY;1800;86;5400;9720
8534;1;28000870000001;51;2014-11-16 00:00:00;1326;PECHUGA QUALITY;945;87;8800;8316
8535;1;28000860000001;51;2014-11-16 00:00:00;1329;PERNIL QUALITY;495;86;5400;2673
8536;1;28000050000001;51;2014-11-16 00:00:00;1330;POSTA;505;5;13900;7020
8537;1;28000890000001;51;2014-11-16 00:00:00;1357;ALAS QUALITY;965;89;6500;6273
8538;1;28000870000001;51;2014-11-16 00:00:00;1400;PECHUGA QUALITY;770;87;8800;6776
8539;1;28000720000001;51;2014-11-16 00:00:00;1401;PIERNA ECONOMICA;1460;72;11200;16352
8540;1;28000730000001;51;2014-11-16 00:00:00;1402;COSTILLA DE CERDO;575;73;12700;7303
8541;1;28000860000001;51;2014-11-16 00:00:00;1407;PERNIL QUALITY;560;86;5400;3024
8542;1;28000860000001;51;2014-11-16 00:00:00;1410;PERNIL QUALITY;540;86;5400;2916
8543;1;28000890000001;51;2014-11-16 00:00:00;1415;ALAS QUALITY;525;89;6500;3413
8544;1;28000270000001;51;2014-11-16 00:00:00;1416;PECHO;1145;27;10100;11565
8545;1;28000870000001;51;2014-11-16 00:00:00;1430;PECHUGA QUALITY;1880;87;8800;16544
8546;1;28000890000001;51;2014-11-16 00:00:00;1450;ALAS QUALITY;480;89;6500;3120
8547;1;28000790000001;51;2014-11-16 00:00:00;1520;PEZUNA CARNUDA;405;79;6200;2511
8548;1;28000870000001;51;2014-11-16 00:00:00;1525;PECHUGA QUALITY;815;87;8800;7172
8549;1;28000710000001;51;2014-11-16 00:00:00;1539;PIERNA DE CERDO;565;71;12200;6893
8550;1;28000730000001;51;2014-11-16 00:00:00;1540;COSTILLA DE CERDO;595;73;12700;7557
8551;1;28000270000001;51;2014-11-16 00:00:00;1541;PECHO;255;27;10100;2576
8552;1;28000230000001;51;2014-11-16 00:00:00;1542;TRESTELAS;420;23;7900;3318
8553;1;28000790000001;51;2014-11-16 00:00:00;1545;PEZUNA CARNUDA;550;79;6200;3410
8554;1;28000710000001;51;2014-11-16 00:00:00;1547;PIERNA DE CERDO;540;71;12200;6588
8555;1;28000870000001;51;2014-11-16 00:00:00;1548;PECHUGA QUALITY;930;87;8800;8184
8556;1;28000710000001;51;2014-11-16 00:00:00;1550;PIERNA DE CERDO;2130;71;12200;25986
8557;1;28000710000001;51;2014-11-16 00:00:00;1557;PIERNA DE CERDO;555;71;12200;6771
8558;1;28000740000001;51;2014-11-16 00:00:00;1558;TOCINO CARNE;540;74;12300;6642
8559;1;28000040000001;51;2014-11-16 00:00:00;1602;TABLA;535;4;13900;7437
8560;1;28000710000001;51;2014-11-16 00:00:00;1603;PIERNA DE CERDO;495;71;12200;6039
8561;1;28000050000001;51;2014-11-16 00:00:00;1605;POSTA;530;5;13900;7367
8562;1;28000870000001;51;2014-11-16 00:00:00;1616;PECHUGA QUALITY;825;87;8800;7260
8563;1;28000710000001;51;2014-11-16 00:00:00;1717;PIERNA DE CERDO;810;71;12200;9882
8564;1;28000230000001;51;2014-11-16 00:00:00;1719;TRESTELAS;670;23;7900;5293
8565;1;28000710000001;51;2014-11-16 00:00:00;1721;PIERNA DE CERDO;520;71;12200;6344
8566;1;28000870000001;51;2014-11-16 00:00:00;1721;PECHUGA QUALITY;800;87;8800;7040
8567;1;28000720000001;51;2014-11-16 00:00:00;1726;PIERNA ECONOMICA;520;72;11200;5824
8568;1;28000770000001;51;2014-11-16 00:00:00;1727;ESPINAZO;505;77;6100;3081
8569;1;28000870000001;51;2014-11-16 00:00:00;1727;PECHUGA QUALITY;770;87;8800;6776
8570;1;28000890000001;51;2014-11-16 00:00:00;1731;ALAS QUALITY;540;89;6500;3510
8571;1;28000860000001;51;2014-11-16 00:00:00;1806;PERNIL QUALITY;1355;86;5400;7317
8572;1;28000870000001;51;2014-11-16 00:00:00;1806;PECHUGA QUALITY;660;87;8800;5808
8573;1;28000870000001;51;2014-11-16 00:00:00;1821;PECHUGA QUALITY;1605;87;8800;14124
8574;1;28000860000001;51;2014-11-16 00:00:00;1826;PERNIL QUALITY;420;86;5400;2268
8575;1;28000710000001;51;2014-11-16 00:00:00;1837;PIERNA DE CERDO;495;71;12200;6039
8576;1;28000440000001;51;2014-11-16 00:00:00;1838;MOLIDA;430;44;6600;2838
8577;1;28000440000001;51;2014-11-16 00:00:00;1838;MOLIDA;430;44;6600;2838
8578;1;28000740000001;51;2014-11-16 00:00:00;1839;TOCINO CARNE;225;74;12300;2768
8579;1;28000740000001;51;2014-11-16 00:00:00;1839;TOCINO CARNE;230;74;12300;2829
8580;1;28000870000001;51;2014-11-17 00:00:00;851;PECHUGA QUALITY;3475;87;8800;30580
8581;1;28000740000001;51;2014-11-17 00:00:00;853;TOCINO CARNE;770;74;12300;9471
8582;1;28000710000001;51;2014-11-17 00:00:00;903;PIERNA DE CERDO;1610;71;12200;19642
8583;1;28000870000001;51;2014-11-17 00:00:00;1004;PECHUGA QUALITY;2565;87;8800;22572
8584;1;28000740000001;51;2014-11-17 00:00:00;1047;TOCINO CARNE;580;74;12300;7134
8585;1;28000710000001;51;2014-11-17 00:00:00;1048;PIERNA DE CERDO;480;71;12200;5856
8586;1;28000860000001;51;2014-11-17 00:00:00;1107;PERNIL QUALITY;985;86;5400;5319
8587;1;28000870000001;51;2014-11-17 00:00:00;1203;PECHUGA QUALITY;800;87;8800;7040
8588;1;28000870000001;51;2014-11-17 00:00:00;1238;PECHUGA QUALITY;655;87;8800;5764
8589;1;28000790000001;51;2014-11-17 00:00:00;1241;PEZUNA CARNUDA;955;79;6200;5921
8590;1;28000710000001;51;2014-11-17 00:00:00;1245;PIERNA DE CERDO;575;71;12200;7015
8591;1;28000080000001;51;2014-11-17 00:00:00;1247;SOLOMO EXTRANJERO;570;8;13900;7923
8592;1;28000870000001;51;2014-11-17 00:00:00;1250;PECHUGA QUALITY;635;87;8800;5588
8593;1;28000710000001;51;2014-11-17 00:00:00;1252;PIERNA DE CERDO;455;71;12200;5551
8594;1;28000080000001;51;2014-11-17 00:00:00;1318;SOLOMO EXTRANJERO;510;8;13900;7089
8595;1;28000720000001;51;2014-11-17 00:00:00;1329;PIERNA ECONOMICA;450;72;11200;5040
8596;1;28000080000001;51;2014-11-17 00:00:00;1334;SOLOMO EXTRANJERO;450;8;13900;6255
8597;1;28000870000001;51;2014-11-17 00:00:00;1338;PECHUGA QUALITY;1935;87;8800;17028
8598;1;28000710000001;51;2014-11-17 00:00:00;1344;PIERNA DE CERDO;995;71;12200;12139
8599;1;28000040000001;51;2014-11-17 00:00:00;1345;TABLA;1075;4;13900;14943
8600;1;28000870000001;51;2014-11-17 00:00:00;1348;PECHUGA QUALITY;1060;87;8800;9328
8601;1;28000700000001;51;2014-11-17 00:00:00;1400;CAÑON;465;70;14700;6836
8602;1;28000700000001;51;2014-11-17 00:00:00;1402;CAÑON;705;70;14700;10364
8603;1;28000890000001;51;2014-11-17 00:00:00;1403;ALAS QUALITY;500;89;6500;3250
8604;1;28000700000001;51;2014-11-17 00:00:00;1410;CAÑON;505;70;14700;7424
8605;1;28000040000001;51;2014-11-17 00:00:00;1412;TABLA;540;4;13900;7506
8606;1;28000880000001;51;2014-11-17 00:00:00;1420;ALAS;480;88;6500;3120
8607;1;28000860000001;51;2014-11-17 00:00:00;1420;PERNIL QUALITY;930;86;5400;5022
8608;1;28000730000001;51;2014-11-17 00:00:00;1422;COSTILLA DE CERDO;520;73;12700;6604
8609;1;28000080000001;51;2014-11-17 00:00:00;1423;SOLOMO EXTRANJERO;535;8;13900;7437
8610;1;28000710000001;51;2014-11-17 00:00:00;1430;PIERNA DE CERDO;1965;71;12200;23973
8611;1;28000730000001;51;2014-11-17 00:00:00;1431;COSTILLA DE CERDO;1460;73;12700;18542
8612;1;28000720000001;51;2014-11-17 00:00:00;1433;PIERNA ECONOMICA;1005;72;11200;11256
8613;1;28000720000001;51;2014-11-17 00:00:00;1440;PIERNA ECONOMICA;575;72;11200;6440
8614;1;28000860000001;51;2014-11-17 00:00:00;1440;PERNIL QUALITY;965;86;5400;5211
8615;1;28000860000001;51;2014-11-17 00:00:00;1442;PERNIL QUALITY;915;86;5400;4941
8616;1;28000870000001;51;2014-11-17 00:00:00;1442;PECHUGA QUALITY;720;87;8800;6336
8617;1;28000890000001;51;2014-11-17 00:00:00;1443;ALAS QUALITY;665;89;6500;4323
8618;1;28000880000001;51;2014-11-17 00:00:00;1444;ALAS;745;88;6500;4843
8619;1;28000160000001;51;2014-11-17 00:00:00;1448;HUEVO DE SOLOMO;1640;16;12500;20500
8620;1;28000240000001;51;2014-11-17 00:00:00;1452;TAPA DE COSTILLA;1240;24;10100;12524
8621;1;28000870000001;51;2014-11-17 00:00:00;1454;PECHUGA QUALITY;985;87;8800;8668
8622;1;28000710000001;51;2014-11-17 00:00:00;1456;PIERNA DE CERDO;1000;71;12200;12200
8623;1;28000740000001;51;2014-11-17 00:00:00;1458;TOCINO CARNE;580;74;12300;7134
8624;1;28000040000001;51;2014-11-17 00:00:00;1505;TABLA;510;4;13900;7089
8625;1;28000110000001;51;2014-11-17 00:00:00;1507;CASCARA DE FREIR;450;11;11200;5040
8626;1;28000150000001;51;2014-11-17 00:00:00;1508;MORRILLO;305;15;11600;3538
8627;1;28000150000001;51;2014-11-17 00:00:00;1509;MORRILLO;840;15;11600;9744
8628;1;28000110000001;51;2014-11-17 00:00:00;1510;CASCARA DE FREIR;1005;11;11200;11256
8629;1;28000710000001;51;2014-11-17 00:00:00;1517;PIERNA DE CERDO;460;71;12200;5612
8630;1;28000790000001;51;2014-11-17 00:00:00;1518;PEZUNA CARNUDA;500;79;6200;3100
8631;1;28000790000001;51;2014-11-17 00:00:00;1525;PEZUNA CARNUDA;720;79;6200;4464
8632;1;28000860000001;51;2014-11-17 00:00:00;1525;PERNIL QUALITY;450;86;5400;2430
8633;1;28000870000001;51;2014-11-17 00:00:00;1531;PECHUGA QUALITY;815;87;8800;7172
8634;1;28000710000001;51;2014-11-17 00:00:00;1532;PIERNA DE CERDO;1000;71;12200;12200
8635;1;28000710000001;51;2014-11-17 00:00:00;1534;PIERNA DE CERDO;485;71;12200;5917
8636;1;28000870000001;51;2014-11-17 00:00:00;1539;PECHUGA QUALITY;765;87;8800;6732
8637;1;28000280000001;51;2014-11-17 00:00:00;1542;COPETE;560;28;10100;5656
8638;1;28000750000001;51;2014-11-17 00:00:00;1543;PAPADA;510;75;7700;3927
8639;1;28000770000001;51;2014-11-17 00:00:00;1544;ESPINAZO;320;77;6100;1952
8640;1;28000480000001;51;2014-11-17 00:00:00;1559;CHORIZOS DE RES;410;48;10000;4100
8641;1;28000870000001;51;2014-11-17 00:00:00;1602;PECHUGA QUALITY;745;87;8800;6556
8642;1;28000870000001;51;2014-11-17 00:00:00;1604;PECHUGA QUALITY;875;87;8800;7700
8643;1;28000700000001;51;2014-11-17 00:00:00;1616;CAÑON;480;70;14700;7056
8644;1;28000070000001;51;2014-11-17 00:00:00;1619;HUEVO DE ALDANA;480;7;13900;6672
8645;1;28000870000001;51;2014-11-17 00:00:00;1620;PECHUGA QUALITY;915;87;8800;8052
8646;1;28000870000001;51;2014-11-17 00:00:00;1625;PECHUGA QUALITY;1405;87;8800;12364
8647;1;28000870000001;51;2014-11-17 00:00:00;1645;PECHUGA QUALITY;715;87;8800;6292
8648;1;28000870000001;51;2014-11-17 00:00:00;1652;PECHUGA QUALITY;1890;87;8800;16632
8649;1;28000720000001;51;2014-11-17 00:00:00;1654;PIERNA ECONOMICA;505;72;11200;5656
8650;1;28000740000001;51;2014-11-17 00:00:00;1655;TOCINO CARNE;475;74;12300;5843
8651;1;28000870000001;51;2014-11-17 00:00:00;1656;PECHUGA QUALITY;765;87;8800;6732
8652;1;28000870000001;51;2014-11-17 00:00:00;1657;PECHUGA QUALITY;1345;87;8800;11836
8653;1;28000480000001;51;2014-11-17 00:00:00;1659;CHORIZOS DE RES;805;48;10000;8050
8654;1;28000040000001;51;2014-11-17 00:00:00;1713;TABLA;460;4;13900;6394
8655;1;FF000000000000;51;2014-11-17 00:00:00;1718;;470;999998;71;33
8656;1;28000710000001;51;2014-11-17 00:00:00;1718;PIERNA DE CERDO;470;71;12200;5734
8657;1;28000710000001;51;2014-11-17 00:00:00;1724;PIERNA DE CERDO;1055;71;12200;12871
8658;1;28000070000001;51;2014-11-17 00:00:00;1727;HUEVO DE ALDANA;1035;7;13900;14387
8659;1;28000740000001;51;2014-11-17 00:00:00;1731;TOCINO CARNE;665;74;12300;8180
8660;1;28000050000001;51;2014-11-17 00:00:00;1733;POSTA;1010;5;13900;14039
8661;1;28000710000001;51;2014-11-17 00:00:00;1738;PIERNA DE CERDO;505;71;12200;6161
8662;1;28000040000001;51;2014-11-17 00:00:00;1738;TABLA;1040;4;13900;14456
